MASTER_CONTENT_ID,SERIES_ID,TITLE_BRIEF,CTGR_NAME,TITLE_DISPLAY_NAME,ORIGIN_TITLE,ENGLISHSUBTITLE,ENGLISHTITLE,TITLESHORT,EPISODE_NAME,EPISODE_ID,SUMMARY_LONG,SUMMARY_MEDIUM,SUMMARY_SHORT,KTRATING,RATING,GENRE_MAIN,SUB_GENRE1,SUB_GENRE2,SUB_GENRE3,SUB_GENRE4,SUB_GENRE5,DESCRIPTION,TITLESORTABLE,DIRECTOR,WRITER_DISPLAY,ACTORS_DISPLAY,YEAR,COUNTRY_OF_ORIGIN,CONTENT_LANGUAGE,DISTRIBUTOR,PUBLISHER,LOCAL_PREMIERE_YEAR,RELEASEDATE,BROAD_CHANNEL,BROAD_DATE,KEYWORD,AUDIOLANGUAGE,VIDEOSERVICETYPE,VIDEOTYPE,INGESTERTYPE,ACTORS_LEADING,ACTORS_SUPPORTING,GENRE_DISPLAY,Detail_Genre_Display
1003194267,,판도라 210329,종편 > MBN > 시사교양,판도라 210329,,,,판도라 210329,보궐선거,215,"보궐선거 D-9, 살벌한 난타전 속 보궐선거의 향방은?! 박형준 '재산 신고 누락'에 김영춘 '땅 특혜 매매'까지! 고소와 고발이 난무하는 부산시장 선거에 봉 도사가 날린 일침은?","보궐선거 D-9, 살벌한 난타전 속 보궐선거의 향방은?! 박형준 '재산 신고 누락'에 김영춘 '땅 특혜 매매'까지! 고소와 고발이 난무하는 부산시장 선거에 봉 도사가 날린 일침은?",,,4,060000,060400,060700,,,,,판도라,방일,,최윤영,2021,KOR,KOR,,,,,MBN,20210329,"회색분자, 정치판, 정국",KOR,VOD,일반,,,,11,
1003194292,,생생 정보마당 210329,종편 > MBN > 시사교양,생생 정보마당 210329,,,,생생 정보마당 210329,생생 정보마당 210329,848,"1. 매출 반 토막?! 코로나 19 역풍!
2. 봄철 환절기, 면역력 저하 비상","1. 매출 반 토막?! 코로나 19 역풍!
2. 봄철 환절기, 면역력 저하 비상",,,1,060000,070900,060700,,,,,생생 정보마당,최원호,,"김호진,이담",2021,KOR,KOR,,,,,MBN,20210329,"이슈, 데일리",KOR,VOD,일반,,,,11,
1003206632,,휴먼다큐 사노라면 210330,종편 > MBN > 시사교양,휴먼다큐 사노라면 210330,휴먼다큐 사노라면,,,휴먼다큐 사노라면 210330,경상북도 봉화군,476,"(구꾸리 마을 단짝 할매들의 단짠 우정 일기) 
경상북도 봉화군, 구꾸리 마을로 시집와 앞집과 뒷집에 옹기종기 살면서 50년 넘는 세월을 절친으로 살아온 두 할머니! 남편들 살아생전에도 가까운 사이였지만 남편과 사별 후엔 서로 문지방이 닳도록 드나들며 끈끈한 우정을 자랑하고 있다.","(구꾸리 마을 단짝 할매들의 단짠 우정 일기) 
경상북도 봉화군, 구꾸리 마을로 시집와 앞집과 뒷집에 옹기종기 살면서 50년 넘는 세월을 절친으로 살아온 두 할머니! 남편들 살아생전에도 가까운 사이였지만 남편과 사별 후엔 서로 문지방이 닳도록 드나들며 끈끈한 우정을 자랑하고 있다.",,,1,031400,,,,,,,휴먼다큐 사노라면,박병호,,,2021,KOR,KOR,,,,,MBN,20210330,휴먼,KOR,VOD,일반,,,,11,
1003051804,,허진호 감독편 2부,기타 > 기타,허진호 감독편 2부,,,DIMA MASTERCLASS,허진호 감독편 2부,허진호 감독편 2부,6,"[디마 마스터 클래스 허진호 감독 편 2부] 영화를 좋아하지 않았던 영화감독, 그러다 영화를 사랑하게 된 영화감독! 여전히 영화는 어렵다! 수많은 감독들이 잊혀지는 것이 현실, 그렇다면 영화는 어떻게 만들어야 하나? 영화 '천문:하늘에 묻는다', '8월의 크리스마스', '봄날은 간다', '덕혜옹주'까지! 멜로영화의 거장 허진호 감독이 말하는 영화연출론!","[디마 마스터 클래스 허진호 감독 편 2부] 영화를 좋아하지 않았던 영화감독, 그러다 영화를 사랑하게 된 영화감독! 여전히 영화는 어렵다! 수많은 감독들이 잊혀지는 것이 현실, 그렇다면 영화는 어떻게 만들어야 하나? 영화 '천문:하늘에 묻는다', '8월의 크리스마스', '봄날은 간다', '덕혜옹주'까지! 멜로영화의 거장 허진호 감독이 말하는 영화연출론!",,,1,060600,,,,,,,디마 마스터클래스,백승현,,한화성,,KOR,KOR,,,,,기타,20191209,마스터클래스,KOR,VOD,일반,,,,90,
1003051803,,허진호 감독편 1부,기타 > 기타,허진호 감독편 1부,,,DIMA MASTERCLASS,허진호 감독편 1부,허진호 감독편 1부,5,"[디마 마스터 클래스 허진호 감독 편 1부] 영화를 좋아하지 않았던 영화감독, 그러다 영화를 사랑하게 된 영화감독! 여전히 영화는 어렵다! 수많은 감독들이 잊혀지는 것이 현실, 그렇다면 영화는 어떻게 만들어야 하나? 영화 '천문:하늘에 묻는다', '8월의 크리스마스', '봄날은 간다', '덕혜옹주'까지! 멜로영화의 거장 허진호 감독이 말하는 영화연출론!","[디마 마스터 클래스 허진호 감독 편 1부] 영화를 좋아하지 않았던 영화감독, 그러다 영화를 사랑하게 된 영화감독! 여전히 영화는 어렵다! 수많은 감독들이 잊혀지는 것이 현실, 그렇다면 영화는 어떻게 만들어야 하나? 영화 '천문:하늘에 묻는다', '8월의 크리스마스', '봄날은 간다', '덕혜옹주'까지! 멜로영화의 거장 허진호 감독이 말하는 영화연출론!",,,1,060600,,,,,,,디마 마스터클래스,백승현,,한화성,,KOR,KOR,,,,,기타,20191202,마스터클래스,KOR,VOD,일반,,,,90,
1003206439,,썰바이벌 7회,OPEN > TV다시보기,썰바이벌 7회,,,,썰바이벌,썰바이벌 7회,7,"1. 내 연인에게 더 정떨어지는 순간은? 보라의 갑분 겨밍아웃부터 나래의 더love.. 다한증 전 남친 썰까지! 밸런서들이 겪은 연인에게 정떨어지는 순간들은?
2. 손절이 더 시급한 친구는? 나래를 화나게 한 얄미운 친구의 만행! 답이 없는 공감 100% 고구마 향연에 평점심을 유지하던 별까지 격분한 썰은?!
3. 이별 후 더 진저리나는 전 연인의 만행은? <썰바이벌> 최초 전화 연결! 썰남 썰녀가 직접 밝히는 전 연인들의 만행? 밸런서들조차 할 말을 잃게 만든 역대급 썰들의 등장!","1. 내 연인에게 더 정떨어지는 순간은? 보라의 갑분 겨밍아웃부터 나래의 더love.. 다한증 전 남친 썰까지! 밸런서들이 겪은 연인에게 정떨어지는 순간들은?
2. 손절이 더 시급한 친구는? 나래를 화나게 한 얄미운 친구의 만행! 답이 없는 공감 100% 고구마 향연에 평점심을 유지하던 별까지 격분한 썰은?!",,,4,050100,,,,,,,썰바이벌,백일두,,"박나래,김지민,황보라",2021,KOR,KOR,,,,,기타,20210325,,KOR,VOD,일반,OPEN,"박나래,김지민,황보라",,11,
1003088791,,최고다! 호기심딱지 5,지상파 > EBS > 유아,최고다! 호기심딱지 5 210329,,,,최고다! 호기심딱지 5 210329,210329 슈퍼딱지맨의 새집증후군!,106,,호기심딱지야 궁금한 걸 알려줘! 악당들을 물리치는 정의의 용사 슈퍼딱지맨! 슈퍼딱지맨이 새로운 기지로 이사를 하게 되고... 반짝박사님을 대신해 이삿짐을 정리하는 도중 코와 눈이 아프고 마는데! 새집에 들어가면 아플 수 있다고? 어떻게 하면 아프지 않을까? 호기심딱지와 함께 알아보자!,,,1,031600,031600,,,,,,최고다! 호기심딱지 5,,,,2020,KOR,KOR,,,,,EBS,20210329,"호기심딱지, 안전, 탐구",KOR,VOD,일반,,,,13,
1003179027,,우리집 유치원 시즌 4,지상파 > EBS > 유아,우리집 유치원 시즌 4 210330,,,,우리집 유치원 시즌 4 210330,210330 밀가루를 던져라,50,,"밀가루와 물을 섞어 반죽해보고, 밀가루 반죽을 이용한 신체 놀이에 적극적으로 참여해봐요.",,,1,031600,031600,,,,,,우리집 유치원 시즌 4,,,,,KOR,KOR,,,,,EBS,20210330,,KOR,VOD,일반,,,,13,
1003177083,,2021 딩동댕 유치원,지상파 > EBS > 유아,2021 딩동댕 유치원 210402,,,,2021 딩동댕 유치원 210402,210330 어떤 동물의 무늬일까?,63,,동물의 무늬에 대해 알아봐요.,,,1,031600,031600,,,,,,2021 딩동댕 유치원,,,,,KOR,KOR,,,,,EBS,20210330,,KOR,VOD,일반,,,,13,
1003177084,,2021 모여라 딩동댕,지상파 > EBS > 유아,2021 모여라 딩동댕 210403,,,,2021 모여라 딩동댕 210403,210327 봄노래 잔치,13,,추운 겨울이 지나고 번개별에 찾아온 봄! 봄 동요를 부르며 노래잔치를 열고 봄을 맞이하는 번개별 친구들. 어떤 노래를 부를까요?,,,1,031600,031600,,,,,,2021 모여라 딩동댕,,,,,KOR,KOR,,,,,EBS,20210327,,KOR,VOD,일반,,,,13,
1002583014,,비정상회담 160404,종편 > JTBC > 연예오락,JTBC160404비정상회담,,,,JTBC160404비정상회담,JTBC160404비정상회담,92,,"1. 뭔? 나라 이웃 나라: 벨라루스 특집
2. (지석진) 가장 편해야 할 내 집이 불편하다면? 늘어가는 이웃 간의 분쟁에 대한 각국 대표들의 심도 있는 토론!","[본 프로그램은 매주 화요일에 업데이트 됩니다.]
국제 평화와 안전을 위해 각국 정상들이 모이는 세계 정상 회담이 있다면, 여기는 국제 청년들의 미래를 위해 각국 세계 청년들이 뭉쳤다! 기성세대의 멘탈을 흔드는 비정상적이고 재기발랄한 세계 젊은 시선을 탐구한다.",,4,050100,,,,,,,비정상회담 160404,"김희정,홍상훈,박지예,최보윤",,"유세윤,전현무,성시경",,KOR,KOR,,,,,,,청춘,KOR,,일반,,"유세윤,전현무,성시경",,11,
1002570857,,비정상회담 160307,종편 > JTBC > 연예오락,JTBC160307비정상회담,,,,JTBC160307비정상회담,JTBC160307비정상회담,88,,"1. 뭔? 나라 이웃 나라: 뉴질랜드
2. (종현, 태민) 백세시대, 30대부터 인생 이모작을 준비하는 나, 비정상인가요?","1. 뭔? 나라 이웃 나라: 뉴질랜드
2. (종현, 태민) 백세시대, 30대부터 인생 이모작을 준비하는 나, 비정상인가요?",,4,050100,,,,,,,JTBC160307비정상회담,"김희정,홍상훈,박지예,최보윤",,"유세윤,전현무,성시경",,KOR,KOR,,,,,,,청춘,KOR,,일반,,"유세윤,전현무,성시경",,11,
1002617068,,비정상회담 160718,종편 > JTBC > 연예오락,JTBC160718비정상회담,,,,JTBC160718비정상회담,JTBC160718비정상회담,107,,"1. 첫 여성 비정상회담 대표들! 폴란드 대표 '아델라'와 이란 대표 '수데'! 그리고 긴급 비정상회담 'IS 테러!' 지구상의 반찬타임 '유로 2016 훌리건 문제'.
2. (한혜진) 해외에서만 예쁘다는 소리를 듣는 나, 비정상인가요?","[본 프로그램은 매주 화요일에 업데이트 됩니다.]
국제 평화와 안전을 위해 각국 정상들이 모이는 세계 정상 회담이 있다면, 여기는 국제 청년들의 미래를 위해 각국 세계 청년들이 뭉쳤다! 기성세대의 멘탈을 흔드는 비정상적이고 재기발랄한 세계 젊은 시선을 탐구한다.",,4,050100,,,,,,,비정상회담 160718,"김희정,홍상훈,박지예,최보윤",,"유세윤,전현무,성시경",,KOR,KOR,,,,,,,청춘,,,일반,,"유세윤,전현무,성시경",,11,
1002482716,,비정상회담 150817,종편 > JTBC > 연예오락,JTBC150817비정상회담,,,,JTBC150817비정상회담,JTBC150817비정상회담,59,,"1. 다시 쓰는 세계사 - 실제 역사와 달랐던 영화 작품
2. (홍진경) 남녀 성역할이 따로 있다고 생각하는 나, 비정상인가요?","1. 다시 쓰는 세계사 - 실제 역사와 달랐던 영화 작품
2. (홍진경) 남녀 성역할이 따로 있다고 생각하는 나, 비정상인가요?",,4,050100,,,,,,,비정상회담 150817,"김희정,홍상훈,박지예,최보윤",,"유세윤,전현무,성시경",,KOR,KOR,,,,,,,청춘,,,일반,,"유세윤,전현무,성시경",,11,
1002545085,,아는 형님 160109,종편 > JTBC > 연예오락,JTBC160109아는 형님,,,,아형,JTBC160109아는 형님,6,,"세상에서 가장 무서운 병, 약도 매도 듣지 않는다는 중2병! 세상의 그 어떤 질문이라도 직접 실험하고 해답을 내려주는 아는형님!","온갖 질문 다 해결 한다 전해라~ 2016년을 강타 할 트렌드! 올해 유형할 막장 드라마의 키워드는? 그리고 세상에서 가장 무서운 병, 약도 매도 듣지 않는다는 중2병! 세상의 그 어떤 질문이라도 직접 실험하고 해답을 내려주는 아는형님!",,4,050100,,,,,,,JTBC160109아는 형님,여운혁,,"강호동,이수근,김영철,서장훈,민경훈,김희철,이상민",,KOR,KOR,,,,,,,"궁금증, 해결",,,일반,,,,11,
1002570851,,아는 형님 160312,종편 > JTBC > 연예오락,JTBC160312아는 형님,,,,아형,JTBC160312아는 형님,15,,신개념 자존감 테스트! 총선을 앞두고 대국민 공약 발표! 김흥국의 출마 선언! 과연 김흥국의 꿈은 이루어질 것인가? 마침내 정신승리 대전의 왕좌를 차지할 스타는 누구?,'쟤보단 내가 낫지~' 신개념 자존감 테스트! 경식과 흥국의 거침없는 UP&DOWN 행진! 총선을 앞두고 대국민 공약 발표! 김흥국의 출마 선언! 과연 김흥국의 꿈은 이루어질 것인가? 마침내 정신승리 대전의 왕좌를 차지할 스타는 누구?,,4,050100,,,,,,,JTBC160312아는 형님,여운혁,,"강호동,이수근,김영철,서장훈,민경훈,김희철,이상민",,KOR,KOR,,,,,,,"궁금증, 해결",,,일반,,,,11,
1002570858,,비정상회담 160314,종편 > JTBC > 연예오락,JTBC160314비정상회담,,,,JTBC160314비정상회담,JTBC160314비정상회담,89,,"1. 뭔? 나라 이웃 나라: 스웨덴
2. (윤상현) 한류 열풍은 거품이라고 생각하는 나, 비정상인가요?","1. 뭔? 나라 이웃 나라: 스웨덴
2. (윤상현) 한류 열풍은 거품이라고 생각하는 나, 비정상인가요?",,4,050100,,,,,,,JTBC160314비정상회담,"김희정,홍상훈,박지예,최보윤",,"유세윤,전현무,성시경",,KOR,KOR,,,,,,,청춘,KOR,,일반,,"유세윤,전현무,성시경",,11,
1002570852,,아는 형님 160319,종편 > JTBC > 연예오락,JTBC160319아는 형님,,,,아형,JTBC160319아는 형님,16,,상상초월 역대급 정신승리 스타 등장! 정신승리대전의 세 번째 주인공! 박쥐(?) 김수로 vs 아궁이 아저씨 주영훈! 과연 치열한 대결 끝에 정신승리 왕에 등극할 스타는 누구?,상상초월 역대급 정신승리 스타 등장! 정신승리대전의 세 번째 주인공! 머리부터 발끝까지 다~ 정신승리로 무장한 두 스타! 박쥐(?) 김수로 vs 아궁이 아저씨 주영훈! 과연 치열한 대결 끝에 정신승리 왕에 등극할 스타는 누구?,,4,050100,,,,,,,JTBC160319아는 형님,여운혁,,"강호동,이수근,김영철,서장훈,민경훈,김희철,이상민",,KOR,KOR,,,,,,,"궁금증, 해결",,,일반,,,,11,
1002564679,,아는 형님 160222,종편 > JTBC > 연예오락,JTBC160227아는 형님,,,,아형,JTBC160227아는 형님,13,,함께 여행을 떠난 아는형님들! 한 밤중에 시작된 취향 저격 놀이들과 여행보다 즐거운 달밤의 제식훈련! 지구별 여행자도 울고 갈 형님들의 기상천외 여행담이 궁금하다면?,"친구들과 떠나는 여행, 모두가 만족하는 여행이 가능할까? 함께 여행을 떠난 아는형님들! 한 밤중에 시작된 취향 저격 놀이들과 여행보다 즐거운 달밤의 제식훈련! 지구별 여행자도 울고 갈 형님들의 기상천외 여행담이 궁금하다면?",,4,050100,,,,,,,JTBC160227아는 형님,여운혁,,"강호동,이수근,김영철,서장훈,민경훈,김희철,이상민",,KOR,KOR,,,,,,,"궁금증, 해결",,,일반,,,,11,
1003195693,,독립만세 210329,종편 > JTBC > 연예오락,독립만세 210329,,,,독립만세 210329,지옥 훈련으로 변해버린 이사!,5,"경리단길 골목대장 민석의 진짜 독립! 집 구하기도, 이사도 모두 친구 찬스로 진행! 꿈에 그리던 대리석 바닥의 독립 하우스 입성하려는데!? 예상치 못한 난관에 지옥 훈련으로 변해버린 극한 이사! 아직 어설프고 조금은 허전한 민석의 독립 라이프!","경리단길 골목대장 민석의 진짜 독립! 집 구하기도, 이사도 모두 친구 찬스로 진행! 꿈에 그리던 대리석 바닥의 독립 하우스 입성하려는데!? 예상치 못한 난관에 지옥 훈련으로 변해버린 극한 이사! 아직 어설프고 조금은 허전한 민석의 독립 라이프!",,,4,050100,,,,,,,독립만세,,,"붐,김희철,송은이,악동뮤지션,재재,김민석",2021,KOR,KOR,,,,,JTBC,20210329,,KOR,VOD,일반,,,,11,
1002564678,,아는 형님 160229,종편 > JTBC > 연예오락,JTBC160305아는 형님,,,,아형,JTBC160305아는 형님,14,,"연예인의 필수 덕목, 정신승리! 스타들의 정신승리 능력을 평가한다! 불안과 공포로 가득 찬 우리 사회에서 살아남기 위한 필수 덕목! 아는 형님 중 진정한 정신승리 왕을 찾아라!","연예인의 필수 덕목, 정신승리! 스타들의 정신승리 능력을 평가한다! 아는 형님배 정신승리대전! 불안과 공포로 가득 찬 우리 사회에서 살아남기 위한 필수 덕목! 아는 형님 중 진정한 정신승리 왕을 찾아라!",,4,050100,,,,,,,JTBC160305아는 형님,여운혁,,"강호동,이수근,김영철,서장훈,민경훈,김희철,이상민",,KOR,KOR,,,,,,,"궁금증, 해결",,,일반,,,,11,
1002545086,,아는 형님 160116,종편 > JTBC > 연예오락,JTBC160116아는 형님,,,,아형,JTBC160116아는 형님,7,,"들어는 봤나? 돌아온 17대 1의 전설을! 아는 형님, '17대 1'에 도전하다! 품위유지비 17만원을 놓고 벌이는 형님들의 대결! 왕관을 쓰려는 자, 그 무게를 견뎌라!","들어는 봤나? 돌아온 17대 1의 전설을! 아는 형님, '17대 1'에 도전하다! 품위유지비 17만원을 놓고 벌이는 형님들의 대결! 왕관을 쓰려는 자, 그 무게를 견뎌라! 승리를 위한 형님들의 난투극에 새로운 모습 대량 방출!",,4,050100,,,,,,,JTBC160116아는 형님,여운혁,,"강호동,이수근,김영철,서장훈,민경훈,김희철,이상민",,KOR,KOR,,,,,,,"궁금증, 해결",,,일반,,,,11,
1002589323,,비정상회담 160516,종편 > JTBC > 연예오락,JTBC160516비정상회담,,,,JTBC160516비정상회담,JTBC160516비정상회담,98,,"1. 뭔? 나라 이웃 나라: 파키스탄 특집
2. (정우성) 난민 문제를 적극적으로 알리지 않는 나, 비정상인가요?","[본 프로그램은 매주 화요일에 업데이트 됩니다.]
국제 평화와 안전을 위해 각국 정상들이 모이는 세계 정상 회담이 있다면, 여기는 국제 청년들의 미래를 위해 각국 세계 청년들이 뭉쳤다! 기성세대의 멘탈을 흔드는 비정상적이고 재기발랄한 세계 젊은 시선을 탐구한다.",,4,050100,,,,,,,비정상회담 160516,"김희정,홍상훈,박지예,최보윤",,"유세윤,전현무,성시경",,KOR,KOR,,,,,,,청춘,KOR,,일반,,"유세윤,전현무,성시경",,11,
1002589321,,비정상회담 160502,종편 > JTBC > 연예오락,JTBC160502비정상회담,,,,JTBC160502비정상회담,JTBC160502비정상회담,96,,"1. 뭔? 나라 이웃 나라: 이란 특집
2. (정은지) 음모론이 대부분 사실이라고 믿는 나, 비정상인가요?","[본 프로그램은 매주 화요일에 업데이트 됩니다.]
국제 평화와 안전을 위해 각국 정상들이 모이는 세계 정상 회담이 있다면, 여기는 국제 청년들의 미래를 위해 각국 세계 청년들이 뭉쳤다! 기성세대의 멘탈을 흔드는 비정상적이고 재기발랄한 세계 젊은 시선을 탐구한다.",,4,050100,,,,,,,비정상회담 160502,"김희정,홍상훈,박지예,최보윤",,"유세윤,전현무,성시경",,KOR,KOR,,,,,,,청춘,KOR,,일반,,"유세윤,전현무,성시경",,11,
1002636398,,비정상회담 160919,종편 > JTBC > 연예오락,JTBC160919비정상회담,,,,JTBC160919비정상회담,JTBC160919비정상회담,116,,"1. 필리핀, 두테르테 대통령의 '공포 정치' 논란!
2. (오지호) 승부욕이 강해 모든 싸움에서 이겨야 직성이 풀리는 나, 비정상인가요?","[본 프로그램은 매주 화요일에 업데이트 됩니다.]
국제 평화와 안전을 위해 각국 정상들이 모이는 세계 정상 회담이 있다면, 여기는 국제 청년들의 미래를 위해 각국 세계 청년들이 뭉쳤다! 기성세대의 멘탈을 흔드는 비정상적이고 재기발랄한 세계 젊은 시선을 탐구한다.",,4,050100,,,,,,,비정상회담 160919,"김희정,홍상훈,박지예,최보윤",,"유세윤,전현무,성시경",,KOR,KOR,,,,,JTBC,20160919,청춘,KOR,VOD,일반,,"유세윤,전현무,성시경",,11,
1002534446,,비정상회담 151221,종편 > JTBC > 연예오락,JTBC151221비정상회담,,,,JTBC151221비정상회담,JTBC151221비정상회담,77,,"1. 뭔? 나라 이웃 나라: 불가리아
2. (배철수) 레전드 음악에만 빠져 있는 나, 비정상인가요?","1. 뭔? 나라 이웃 나라: 불가리아
2. (배철수) 레전드 음악에만 빠져 있는 나, 비정상인가요?",,4,050100,,,,,,,JTBC151221비정상회담,"김희정,홍상훈,박지예,최보윤",,"유세윤,전현무,성시경",,KOR,KOR,,,,,,,청춘,KOR,,일반,,"유세윤,전현무,성시경",,11,
1002606811,,비정상회담 160711,종편 > JTBC > 연예오락,JTBC160711비정상회담,,,,JTBC160711비정상회담,JTBC160711비정상회담,106,,"1. 남아공 대표 '페드로'와 중국 대표 '왕심린'합류! 프랑스 대표 '오헬리엉', '직장인들에게 퇴근 후 이메일 읽지 않을 권리를 보장하라!'
2. (민경훈) 이제 새로운 별명을 가지고 싶은 나, 비정상인가요?","[본 프로그램은 매주 화요일에 업데이트 됩니다.]
국제 평화와 안전을 위해 각국 정상들이 모이는 세계 정상 회담이 있다면, 여기는 국제 청년들의 미래를 위해 각국 세계 청년들이 뭉쳤다! 기성세대의 멘탈을 흔드는 비정상적이고 재기발랄한 세계 젊은 시선을 탐구한다.",,4,050100,,,,,,,비정상회담 160711,"김희정,홍상훈,박지예,최보윤",,"유세윤,전현무,성시경",,KOR,KOR,,,,,,,청춘,,,일반,,"유세윤,전현무,성시경",,11,
1002539176,,아는 형님 151219,종편 > JTBC > 연예오락,JTBC151219아는 형님,,,,아형,JTBC151219아는 형님,3,,"대설주의보가 내린 서울, 흰 눈 위 여덟 남자를 기다리는 것은?  한파 극복 아이템을 찾기 위한 PD와의 한 판 대결! 겨울 극복을 위한 아는 형님들의 맨몸 실험 결과는?","월동준비를 시작하는 당신을 위한 겨울 추위 극복법! 대설주의보가 내린 서울, 흰 눈 위 여덟 남자를 기다리는 것은?  한파 극복 아이템을 찾기 위한 PD와의 한 판 대결! 겨울 극복을 위한 아는 형님들의 맨몸 실험 결과는?",,4,050100,,,,,,,JTBC151219아는 형님,여운혁,,"강호동,이수근,김영철,서장훈,민경훈,김희철,이상민",,KOR,KOR,,,,,,,"궁금증, 해결",,,일반,,,,11,
1002522181,,비정상회담 151026,종편 > JTBC > 연예오락,JTBC151026비정상회담,,,,JTBC151026비정상회담,JTBC151026비정상회담,69,,"1. 뭔? 나라 이웃 나라: 스페인
2. (조정치, 정인) 남녀의 언어가 다르다고 생각 하는 나, 비정상인가요?","1. 뭔? 나라 이웃 나라: 스페인
2. (조정치, 정인) 남녀의 언어가 다르다고 생각 하는 나, 비정상인가요?",,4,050100,,,,,,,JTBC151026비정상회담,"김희정,홍상훈,박지예,최보윤",,"유세윤,전현무,성시경",,KOR,KOR,,,,,,,청춘,KOR,,일반,,"유세윤,전현무,성시경",,11,
1002589320,,비정상회담 160425,종편 > JTBC > 연예오락,JTBC160425비정상회담,,,,JTBC160425비정상회담,JTBC160425비정상회담,95,,"1. 뭔? 나라 이웃 나라: 말레이시아 특집
2. (휘성, 케이윌) 버리는 삶만이 의미 있다고 생각하는 나, 비정상인가요?","[본 프로그램은 매주 화요일에 업데이트 됩니다.]
국제 평화와 안전을 위해 각국 정상들이 모이는 세계 정상 회담이 있다면, 여기는 국제 청년들의 미래를 위해 각국 세계 청년들이 뭉쳤다! 기성세대의 멘탈을 흔드는 비정상적이고 재기발랄한 세계 젊은 시선을 탐구한다.",,4,050100,,,,,,,비정상회담 160425,"김희정,홍상훈,박지예,최보윤",,"유세윤,전현무,성시경",,KOR,KOR,,,,,,,청춘,KOR,,일반,,"유세윤,전현무,성시경",,11,
1002545084,,아는 형님 160102,종편 > JTBC > 연예오락,JTBC160102아는 형님,,,,아형,JTBC160102아는 형님,5,,"아는형님, 연기에 도전하다! 화제의 드라마 '밀회'의 한 장면을 재연한 형님들!  몰입을 방해하는 엄청난 비주얼의 김희애 역할은 과연 누구? 형님들의 명연기가 궁금하다면?","아는형님, 연기에 도전하다! 화제의 드라마였던 '밀회'의 한 장면을 재연한 형님들! 그렇다면 과연 김희애 역할은 누구? 몰입을 방해하는 엄청난 비주얼의 김희애 역할은 과연 누구? 형님들의 명연기가 궁금하다면?",,4,050100,,,,,,,JTBC160102아는 형님,여운혁,,"강호동,이수근,김영철,서장훈,민경훈,김희철,이상민",,KOR,KOR,,,,,,,"궁금증, 해결",,,일반,,,,11,
1002555623,,아는 형님 160130,종편 > JTBC > 연예오락,JTBC160130아는 형님,,,,아형,JTBC160130아는 형님,9,,차세대 초통령 '보니하니'가 떴다! 두 사람이 알려주는 '요즘 애들'에게 사랑받는 비법은?,차세대 초통령 '보니하니'가 떴다! 눈빛 한 번에 죽이 척척! 손짓 하나로 분위기 UP! 강호동이 인정한 '예능 유망주' 보니와 형님들을 들었다 놨다하는 '인간 포도당' 하니! 두 사람이 알려주는 '요즘 애들'에게 사랑받는 비법은?,,4,050100,,,,,,,JTBC160130아는 형님,여운혁,,"강호동,이수근,김영철,서장훈,민경훈,김희철,이상민",,KOR,KOR,,,,,,,"궁금증, 해결",,,일반,,,,11,
1002636399,,비정상회담 160926,종편 > JTBC > 연예오락,JTBC160926비정상회담,,,,JTBC160926비정상회담,JTBC160926비정상회담,117,,"1. '식수 오염' 논란으로 벌어진 인도의 '수도' 시스템 논란! '필수 공공재' 민영화에 대해 벌어진 멤버들의 날선 토론!
2. (호란) 대부분의 현대인들이 마음의 병을 가지고 있다고 생각하는 나, 비정상인가요?","[본 프로그램은 매주 화요일에 업데이트 됩니다.]
국제 평화와 안전을 위해 각국 정상들이 모이는 세계 정상 회담이 있다면, 여기는 국제 청년들의 미래를 위해 각국 세계 청년들이 뭉쳤다! 기성세대의 멘탈을 흔드는 비정상적이고 재기발랄한 세계 젊은 시선을 탐구한다.",,4,050100,,,,,,,비정상회담 160926,"김희정,홍상훈,박지예,최보윤",,"유세윤,전현무,성시경",,KOR,KOR,,,,,JTBC,20160926,청춘,KOR,VOD,일반,,"유세윤,전현무,성시경",,11,
1002583015,,비정상회담 160411,종편 > JTBC > 연예오락,JTBC160411비정상회담,,,,JTBC160411비정상회담,JTBC160411비정상회담,93,,"1. 뭔? 나라 이웃 나라: 헝가리 특집
2. (이천수) 일인자와 비교하면서 스트레스받는 나, 비정상인가요?","[본 프로그램은 매주 화요일에 업데이트 됩니다.]
국제 평화와 안전을 위해 각국 정상들이 모이는 세계 정상 회담이 있다면, 여기는 국제 청년들의 미래를 위해 각국 세계 청년들이 뭉쳤다! 기성세대의 멘탈을 흔드는 비정상적이고 재기발랄한 세계 젊은 시선을 탐구한다.",,4,050100,,,,,,,비정상회담 160411,"김희정,홍상훈,박지예,최보윤",,"유세윤,전현무,성시경",,KOR,KOR,,,,,,,청춘,KOR,,일반,,"유세윤,전현무,성시경",,11,
1002545024,,비정상회담 151228,종편 > JTBC > 연예오락,JTBC151228비정상회담,,,,JTBC151228비정상회담,JTBC151228비정상회담,78,,"1. 뭔? 나라 이웃 나라: 볼리비아
2. (정상훈) 2015년, 세계의 이슈들을 정리하는 시간!","1. 뭔? 나라 이웃 나라: 볼리비아
2. (정상훈) 2015년, 세계의 이슈들을 정리하는 시간!",,4,050100,,,,,,,JTBC151228비정상회담,"김희정,홍상훈,박지예,최보윤",,"유세윤,전현무,성시경",,KOR,KOR,,,,,,,청춘,KOR,,일반,,"유세윤,전현무,성시경",,11,
