CONTENT_ID,MASTER_CONTENT_ID,SERIES_ID,CP_CD,MCP_CD,CONTRACTID,TITLE_BRIEF,CTGR_NAME,TITLE_DISPLAY_NAME,ORIGIN_TITLE,ORIGIN_TITLE_LANGUAGE,ENGLISHSUBTITLE,ENGLISHTITLE,TITLESHORT,EPISODE_NAME,SEASON_NO,ISSERIESPREMIER,EPISODE_ID,IS_FINALE,SUMMARY_LONG,Guidance_Words,SUMMARY_MEDIUM,SUMMARY_SHORT,KTRATING,RATING,DISPLAY_RUN_TIME,GENRE_MAIN,SUB_GENRE1,SUB_GENRE2,SUB_GENRE3,SUB_GENRE4,SUB_GENRE5,DESCRIPTION,TITLESORTABLE,MAINANDSUBKEYWORDS,DIRECTOR,WRITER_DISPLAY,ACTORS_DISPLAY,YEAR,COUNTRY_OF_ORIGIN,CONTENT_LANGUAGE,DISTRIBUTOR,PUBLISHER,PRODUCER,LOCAL_PREMIERE_YEAR,RELEASEDATE,BROAD_CHANNEL,BROAD_DATE,BROAD_DAY,KEYWORD,SUBTITLE_DUBBED,SUBTITLE_DUBBED_LANG,MULTI_CAPTION_FLAG,DEFAULT_CAPTION,MULTI_CAPTION_INFO,MULTI_AUDIO_FLAG,DEFAULT_AUDIO,MULTI_AUDIO_INFO,AUDIOLANGUAGE,ATTACH_VIDEO_TYPE,VIDEOSERVICETYPE,VIDEOTYPE,INGESTERTYPE,PRIZE,ACTORS_LEADING,ACTORS_SUPPORTING,HOST_NAME,GUESTS,NARRATOR,SPORT_EVENT_NAME,SPORT_LEAGUE,SPORT_BROAD_TYPE,SPORT_ENTRY,SPORT_HOST_PLACE,SPORT_HOST_YEAR,PLAYER,COMPOSER,CONDUCTOR,RECORDING_ARTIST,SONG_TITLE,LYRICIST,ORGANIZATION,SUBJECT,CLASS_GRADE,RELIGION_TYPE,CLASS_YEAR,CLASS_TERM,RECOMMEND_AGE,CLASS_LEVEL,RELATED_MATERIALS,CLASS_PLAN,TEACHER,TEACHER_HISTORY,MOC_ASSETID,DNP_ASSETID,OMS_ASSETID,GENRE_DISPLAY,Detail_Genre_Display,Corner_Watch_Flag,META_WHEN,META_WHERE,META_WHAT,META_WHO,META_EMOTION,META_SUBGENRE,META_SEARCH,META_CHARACTER,META_RECO_TARGET,META_RECO_SITUATION,META_AWARD,RATE_CNT,RATE_TYPE,RATE_AVERAGE,EXPERT_CODE,RATE_VALUE,RATE_COMMENT,EXPERT_COMPANY,HOME_PORTAL_USE_YN,DIRECTOR_ID,DIRECTOR_NAME,TRACTOR_DISPLAY_ID,TRACTOR_DISPLAY_NAME,ASACTOR_DISPLAY_ID,ASACTOR_DISPLAY_NAME,ACTORS_DISPLAY_ID,ACTORS_DISPLAY_NAME,ACTORS_DISPLAY_ROLE,HASHTAG,FILM_CD,AUDIENCE_COUNT
10032044760004,1003204476,60020519680000,00033,00033,101570000,"박영선 ＂20대, 4~50대보다 역사적 경험치 낮아＂",제휴클립 > KBS,"박영선 ＂20대, 4~50대보다 역사적 경험치 낮아＂",,,,,"박영선 ＂20대, 4~50대보다 역사적 경험치 낮아＂","박영선 ＂20대, 4~50대보다 역사적 경험치 낮아＂",1,N,287,N,"박영선 ＂20대, 4~50대보다 역사적 경험치 낮아＂",,"박영선 ＂20대, 4~50대보다 역사적 경험치 낮아＂",,1,1,00:05,060000,,,,,,제휴콘텐츠,"박영선 ＂20대, 4~50대보다 역사적 경험치 낮아＂","시사, 토크쇼","이내규,김범수,최정빈,진정회","김현경,최하나,강한별","최욱,오언종,강병수,김인만,장경태,이준석",2021,KOR,KOR,,,,,,KBS1,20210329,"월,화,수,목","시사,토크,소통,소식,최욱,오언종,강병수,김인만,장경태,이준석",,,N,,,N,,,KOR,부속제휴,VOD,부속영상,제휴콘텐츠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M33L317VSGL1500001,,M33L317WSGL1500001,90,,,,,,,,,,,,,,0,,,,,,,Y,183418~183420~172632~183482,이내규~김범수~최정빈~진정회,,,,,170145,오언종,,,,
10032057800004,1003205780,60020628590000,00033,00033,101570000,은근슬쩍 박준금 호구 조사 들어간 박탐희! ＂딸린 식구가 몇인데...＂,제휴클립 > KBS,은근슬쩍 박준금 호구 조사 들어간 박탐희! ＂딸린 식구가 몇인데...＂,,,,,은근슬쩍 박준금 호구 조사 들어간 박탐희! ＂딸린 식구가 몇인데...＂,은근슬쩍 박준금 호구 조사 들어간 박탐희! ＂딸린 식구가 몇인데...＂,1,N,2,N,은근슬쩍 박준금 호구 조사 들어간 박탐희! ＂딸린 식구가 몇인데...＂,,은근슬쩍 박준금 호구 조사 들어간 박탐희! ＂딸린 식구가 몇인데...＂,,1,1,00:01,030000,,,,,,제휴콘텐츠,은근슬쩍 박준금 호구 조사 들어간 박탐희! ＂딸린 식구가 몇인데...＂,,김정규,여명재,"최정우,류진,박탐희,임형준,윤해영,이태구,김인이,옥진욱,박준금,왕지혜,함",2021,KOR,KOR,,,,,,KBS1,20210330,"월,화,수,목,금","속아도 꿈결,일일드라마,가족,성장,재혼,황혼,사랑,최정우,박준금,류진",,,N,,,N,,,KOR,부속제휴,VOD,부속영상,제휴콘텐츠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M33L31CFSGL1500001,,M33L31CGSGL1500001,90,,,,,,,,,,,,,,0,,,,,,,Y,106842,김정규,,,,,107683~119925~210282~221714~140979~100857~163222~183730~144174~131175,박탐희~윤해영~이태구~김인이~박준금~왕지혜~함은정~주종혁~유장영~하지영,,,,
10032044420003,1003204442,60020614190000,00033,00033,101570000,위기 모면하기 위한 최여진 자작극 ‘저 아이 유산해서 실려간 걸로 해주세요...’,제휴클립 > KBS,위기 모면하기 위한 최여진 자작극 ‘저 아이 유산해서 실려간 걸로 해주세요...’,,,,,위기 모면하기 위한 최여진 자작극 ‘저 아이 유산해서 실려간 걸로 해주세요...’,위기 모면하기 위한 최여진 자작극 ‘저 아이 유산해서 실려간 걸로 해주세요...’,1,N,32,N,위기 모면하기 위한 최여진 자작극 ‘저 아이 유산해서 실려간 걸로 해주세요...’,,위기 모면하기 위한 최여진 자작극 ‘저 아이 유산해서 실려간 걸로 해주세요...’,,1,1,00:01,030000,,,,,,제휴콘텐츠,위기 모면하기 위한 최여진 자작극 ‘저 아이 유산해서 실려간 걸로 해주세요...’,,박기호,정혜원,"이소연,최여진,경성환,이상보,정승호,김미라,이다해/변다혜,이황의,한기윤,",2021,KOR,KOR,,,,,,KBS2,20210330,"월,화,수,목,금","일일드라마,우정,복수,이소연,경성환,최여진,이상보",,,N,,,N,,,KOR,부속제휴,VOD,부속영상,제휴콘텐츠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M33L31C4SGL1500001,,M33L31C3SGL1500001,90,,,,,,,,,,,,,,0,,,,,,,Y,100026,박기호,,,,,114949~127597~101710~222493~114951~180291,경성환~이황의~오미희~이얀~경숙~선우용녀,,,,
10032044680004,1003204468,60020370840000,00033,00033,101570000,언제까지 이럴래 - 아버지의 강,제휴클립 > KBS,언제까지 이럴래 - 아버지의 강,,,,,언제까지 이럴래 - 아버지의 강,언제까지 이럴래 - 아버지의 강,1,N,204,N,언제까지 이럴래 - 아버지의 강,,언제까지 이럴래 - 아버지의 강,객석평가단 100명의 선택으로 승자가 가려지는 일반인 노래 대결 프로그램,3,3,00:03,110000,,,,,,제휴콘텐츠,언제까지 이럴래 - 아버지의 강,,김진환,,"장윤정,김선근",2021,KOR,KOR,,,,,,KBS2,20210330,토,"음악,노래대결,뮤직,토크,가족",,,N,,,N,,,KOR,부속제휴,VOD,부속영상,제휴콘텐츠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M33L31CMSGL1500001,,M33L31CLSGL1500001,90,,,,,,,,,,,,,,0,,,,,,,Y,161602,김진환,,,,,170673,김선근,,,,
10032044730002,1003204473,60020457640000,00033,00033,101570000,감탄부터 나오는 오늘의 문제아! 전 연령층 고민 해결사 오은영 박사,제휴클립 > KBS,감탄부터 나오는 오늘의 문제아! 전 연령층 고민 해결사 오은영 박사,,,,,감탄부터 나오는 오늘의 문제아! 전 연령층 고민 해결사 오은영 박사,감탄부터 나오는 오늘의 문제아! 전 연령층 고민 해결사 오은영 박사,1,N,123,N,감탄부터 나오는 오늘의 문제아! 전 연령층 고민 해결사 오은영 박사,,감탄부터 나오는 오늘의 문제아! 전 연령층 고민 해결사 오은영 박사,,1,1,00:01,050000,050300,050900,,,,제휴콘텐츠,감탄부터 나오는 오늘의 문제아! 전 연령층 고민 해결사 오은영 박사,"퀴즈쇼, 토크쇼",,,"김용만,송은이,김숙,BUZZ/민경훈/버즈,정형돈,오은영",2021,KOR,KOR,,,,,,KBS2,20210330,"화,수","옥탑,옥탑방,뇌섹남,뇌섹녀,상식,토크쇼,오은영 박사",,,N,,,N,,,KOR,부속제휴,VOD,부속영상,제휴콘텐츠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M33L31CNSGL1500001,,M33L31COSGL1500001,90,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,101834~123229~172286,송은이~정형돈~오은영,,,,
10032044760002,1003204476,60020519680000,00033,00033,101570000,두 서울 시장 후보의 주택 공급 계획은?,제휴클립 > KBS,두 서울 시장 후보의 주택 공급 계획은?,,,,,두 서울 시장 후보의 주택 공급 계획은?,두 서울 시장 후보의 주택 공급 계획은?,1,N,287,N,두 서울 시장 후보의 주택 공급 계획은?,,두 서울 시장 후보의 주택 공급 계획은?,,1,1,00:05,060000,,,,,,제휴콘텐츠,두 서울 시장 후보의 주택 공급 계획은?,"시사, 토크쇼","이내규,김범수,최정빈,진정회","김현경,최하나,강한별","최욱,오언종,강병수,김인만,장경태,이준석",2021,KOR,KOR,,,,,,KBS1,20210329,"월,화,수,목","시사,토크,소통,소식,최욱,오언종,강병수,김인만,장경태,이준석",,,N,,,N,,,KOR,부속제휴,VOD,부속영상,제휴콘텐츠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M33L317SSGL1500001,,M33L317RSGL1500001,90,,,,,,,,,,,,,,0,,,,,,,Y,183418~183420~172632~183482,이내규~김범수~최정빈~진정회,,,,,170145,오언종,,,,
10032044840002,1003204484,60020281760000,00033,00033,101570000,[미국: 데릭] (1/3) [이웃집찰스],제휴클립 > KBS,[미국: 데릭] (1/3) [이웃집찰스],,,,,[미국: 데릭] (1/3) [이웃집찰스],[미국: 데릭] (1/3) [이웃집찰스],1,N,282,N,"[미국: 데릭] (1/3) [이웃집찰스]
위험천만 자전거 레이싱부터 캠핑 잇템 D.I.Y까지! ‘찐’ 아웃도어 마니아 데릭",,"[미국: 데릭] (1/3) [이웃집찰스]
위험천만 자전거 레이싱부터 캠핑 잇템 D.I.Y까지! ‘찐’ 아웃도어 마니아 데릭","취업, 학업, 결혼 등 다양한 이유로 한국 사회에서 정착해서 살아가려고  하는 외국인들의 생생한 리얼 적응 스토리. 좌충우돌하는 이방인들의 모습 을 통해 우리 사회를 돌아보는 프로그램.",1,1,00:05,060000,,,,,,제휴콘텐츠,[미국: 데릭] (1/3) [이웃집찰스],,이병용,,"최원정,홍석천,사유리",2021,KOR,KOR,,,,,,KBS1,20210330,화,"이웃집찰스,외국인,정착,적응스토리,리얼리티,외국인예능,뭉클티비,kbs",,,N,,,N,,,KOR,부속제휴,VOD,부속영상,제휴콘텐츠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M33L31C0SGL1500001,,M33L31BZSGL1500001,90,,,,,,,,,,,,,,0,,,,,,,Y,161745,이병용,,,,,128377,홍석천,,,,
10032074500001,1003207450,60020475330000,50377,50377,200002176,"(클립) 0329_01_이태구X주아름X함은정, '속아도 꿈결' 출근길··· '따스한 봄 닮은 미소'",클립 > 연예/오락,(클립) 비하인드 연예뉴스,,,,,(클립) 비하인드 연예뉴스,(클립) 비하인드 연예뉴스,1,N,,N,,,"[3/29] '이태구X주아름X함은정, '속아도 꿈결' 출근길··· '따스한 봄 닮은 미소'",클립,,3,00:00,140000,,,,,,,(클립) 비하인드 연예뉴스,,,,,,KOR,KOR,,,,,,,,,,,,N,,,N,,,KOR,본편,VOD,클립,CLIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIAL367PSGL1500001,90,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032074520001,1003207452,60020475330000,50377,50377,200002176,"(클립) 0329_03_T1419, 신곡 'EXIT' MV 티저 공개··· '강렬 퍼포먼스 예고'",클립 > 연예/오락,(클립) 비하인드 연예뉴스,,,,,(클립) 비하인드 연예뉴스,(클립) 비하인드 연예뉴스,1,N,,N,,,"[3/29] 'T1419, 신곡 'EXIT' MV 티저 공개··· '강렬 퍼포먼스 예고'",클립,,3,00:00,140000,,,,,,,(클립) 비하인드 연예뉴스,,,,,,KOR,KOR,,,,,,,,,,,,N,,,N,,,KOR,본편,VOD,클립,CLIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIAL367RSGL1500001,90,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032074510001,1003207451,60020475330000,50377,50377,200002176,"(클립) 0329_02_김성규, 11년간 추억 담은 'Won’t Forget You' 공개··· 아이즈원 은비 MV 특별 출연",클립 > 연예/오락,(클립) 비하인드 연예뉴스,,,,,(클립) 비하인드 연예뉴스,(클립) 비하인드 연예뉴스,1,N,,N,,,"[3/29] '김성규, 11년간 추억 담은 'Won’t Forget You' 공개··· 아이즈원 은비 MV 특별 출연",클립,,3,00:00,140000,,,,,,,(클립) 비하인드 연예뉴스,,,,,,KOR,KOR,,,,,,,,,,,,N,,,N,,,KOR,본편,VOD,클립,CLIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIAL367QSGL1500001,90,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032002610001,1003200261,60020622400000,55341,55341,210009760,썸머가이즈 1회,클립 > 연예/오락,썸머가이즈 1회,,,,Summer Guys,썸머가이즈 1회,썸머가이즈 1회,1,,,,,,"제주도 바닷가에 위치한 BAR 썸머가이즈. 가게 사장인 진달래(강미나) 앞에 사고뭉치 꽃미남 3인방이 등장했다. 차도남 선우찬(이정신), 근육남 박광복(권현빈), 느끼남 마태오(이정식). 오자마자 가게에 큰 화재가 발행하고... 과연 이 기막힌 악연은 어떻게 될 것인가!",,4,3,00:28,140000,,,,,,,썸머가이즈 1회,,,,,,KOR,KOR,,,,,,,,,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIAL31KBSGL1500001,90,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032002620003,1003200262,60020622400000,55341,55341,210009760,[세로형] 썸머가이즈 2회 예고,클립 > 연예/오락,[세로형] 썸머가이즈 2회 예고,,,,Summer Guys,[세로형] 썸머가이즈 2회 예고,[세로형] 썸머가이즈 2회 예고,1,,,,,,"화재사고를 볼모로 사고뭉치로 삼인방과 함께 지내는 진달래, 불에 탄 썸머가이즈를 재탄생시키다! 이제 꽃길만 쭈욱 펼쳐질거라 했지만, 웬걸 대부업자들의 등장에 다들 멘붕에 빠지고 마는데.",,4,3,00:01,140000,,,,,,,썸머가이즈 2회,,,,,,KOR,KOR,,,,,,,,,,,,N,,,N,,,KOR,기타,VOD,부속영상,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIAL368MSGL1500001,90,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032074540001,1003207454,60020492760000,50377,50377,200002176,(클립) 210329 김세정 - Teddy bear,클립 > 연예/오락,(클립) 비하인드 스타줌IN,,,,,(클립) 비하인드 스타줌IN,(클립) 비하인드 스타줌IN,1,N,,N,,,[3/29] 김세정 - Teddy bear 무대영상,클립,,1,00:00,140000,,,,,,,(클립) 비하인드 스타줌IN,,,,,,KOR,KOR,,,,,,,,,,,,N,,,N,,,KOR,본편,VOD,클립,CLIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIAL367TSGL1500001,90,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032074530001,1003207453,60020475330000,50377,50377,200002176,"(클립) 0329_04_김세정 컴백 'Warning', 본격 솔로 출발··· “전곡 작사·작곡 떨리고 설레""",클립 > 연예/오락,(클립) 비하인드 연예뉴스,,,,,(클립) 비하인드 연예뉴스,(클립) 비하인드 연예뉴스,1,N,,N,,,"[3/29] '김세정 컴백 'Warning', 본격 솔로 출발··· “전곡 작사·작곡 떨리고 설레""",클립,,3,00:00,140000,,,,,,,(클립) 비하인드 연예뉴스,,,,,,KOR,KOR,,,,,,,,,,,,N,,,N,,,KOR,본편,VOD,클립,CLIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIAL367SSGL1500001,90,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032002620002,1003200262,60020622400000,55341,55341,210009760,[예고편] 썸머가이즈 2회,클립 > 연예/오락,[예고편] 썸머가이즈 2회,,,,Summer Guys,[예고편] 썸머가이즈 2회,[예고편] 썸머가이즈 2회,1,,,,,,"화재사고를 볼모로 사고뭉치로 삼인방과 함께 지내는 진달래, 불에 탄 썸머가이즈를 재탄생시키다! 이제 꽃길만 쭈욱 펼쳐질거라 했지만, 웬걸 대부업자들의 등장에 다들 멘붕에 빠지고 마는데.",,3,3,00:01,140000,,,,,,,썸머가이즈 2회,,,,,,KOR,KOR,,,,,,,,,,,,N,,,N,,,KOR,예고편,VOD,부속영상,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIAL368LSGL1500001,90,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032074550001,1003207455,60020492760000,50377,50377,200002176,(클립) 210329 김세정 - Warning,클립 > 연예/오락,(클립) 비하인드 스타줌IN,,,,,(클립) 비하인드 스타줌IN,(클립) 비하인드 스타줌IN,1,N,,N,,,[3/29] 김세정 - Warning 무대영상,클립,,1,00:00,140000,,,,,,,(클립) 비하인드 스타줌IN,,,,,,KOR,KOR,,,,,,,,,,,,N,,,N,,,KOR,본편,VOD,클립,CLIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIAL367USGL1500001,90,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032002600003,1003200260,60020622400000,55341,55341,210009760,[세로형] 썸머가이즈 티저,클립 > 연예/오락,[세로형] 썸머가이즈 티저,,,,Summer Guys,[세로형] 썸머가이즈 티저,[세로형] 썸머가이즈 티저,1,,,,,,제주도 해변에 있는 낡은 칵테일 바 부흥을 목표로 5명의 청춘 남녀의 활약을 재미있게 담아낸 청춘드라마,,1,3,00:00,140000,,,,,,,썸머가이즈 티저,,,,"강미나,권현빈,이정신,이정식,임나영",,KOR,KOR,,,,,,,,,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIAL367OSGL1500001,90,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,160188~164660~142386~196829~161313,강미나~권현빈~이정신~이정식~임나영,,,,
10032044000001,1003204400,60020403890000,00002,00002,101650000,동상이몽 2 너는 내운명 210329,지상파 > SBS > 연예오락,동상이몽 2 너는 내운명 210329,,,,,동상이몽,"전진,미카엘",1,,190,,"1. 전진♥류이서 - back to the 1990's '레전드 1세대 아이돌' 회동!
2. 미카엘♥박은희 - '2세 계획' 적신호? 미카엘, ""아내에게 미안..."" 그 사연은?",,"1. 전진♥류이서 - back to the 1990's '레전드 1세대 아이돌' 회동!
2. 미카엘♥박은희 - '2세 계획' 적신호? 미카엘, ""아내에게 미안..."" 그 사연은?",,,4,01:00,050100,050900,,,,,,동상이몽 2 너는 내운명,"커플, 운명","김동욱,김명하",,"김구라,서장훈,전진,미카엘",2017,KOR,KOR,,,,,,SBS,20210329,월,"결혼, 혼족",,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M02L30EQSGL1500001,,M02L30EPSGL1500001,11,,,,,,,,,,,,,,0,,,,,,,Y,165625~174679,김동욱~김명하,,,,,113055~109066~158200~177046,김구라~서장훈~전진~미카엘,,00_결혼~00_혼족,,
10032044010001,1003204401,60020296990000,00002,00002,101650000,불타는 청춘 210330,지상파 > SBS > 연예오락,불타는 청춘 210330,,,,,불청,불타는 청춘 210330,1,,296,,"1. '우리들의 천국' 찬우X의정! 약 25년 만에 감동적 재회
2. 내 맘속에 있는 사람? 응. 넌 아니야",,"1. '우리들의 천국' 찬우X의정! 약 25년 만에 감동적 재회
2. 내 맘속에 있는 사람? 응. 넌 아니야",,,4,01:00,050100,,,,,,,불타는 청춘,,"이승훈,한승호",,"구본승,최민용,김광규,최성국,이연수,조하나,이상아,이기찬,강문영,김혜림",,KOR,KOR,,,,,,SBS,20210330,화,"여행 버라이어티, 중년",,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M02L30FSSGL1500001,11,,,,,,,,,,,,,,0,,,,,,,Y,118424~157590,이승훈~한승호,,,,,112523~183487~113000~120466~183483~124060~152510~142743~114437~184062,구본승~최민용~김광규~최성국~이연수~조하나~이상아~이기찬~강문영~김혜림,,00_여행 버라이어티~00_중년,,
10031824530001,1003182453,60020567990000,52341,52341,210003701,애로부부 35회,기타 케이블 > 연예오락,애로부부 35회,,,,,애로부부 35회,애로부부 35회,1,,35,,"1화. 애로 드라마 <운수 좋은 날> '취집' 성공한 꼬리 아홉 아내에게 제대로 물린 남편. 남편은 코피까지 쏟으며 최선을 다하지만 이기적으로 변해버린 아내는 처가만 챙기며 시댁은 나 몰라라 하기 일쑤다. 남편의 돈을 모두 처가에 쓴 아내는 적반하장으로 화를 내고선, 남편을 경찰에 신고까지 하는데. 고심 끝에 이혼 이야기를 꺼내지만 남편에게 돌아온 건 아내의 말도 안 되는 각서 요구. 남편은 어떻게 해야 할까?",,"1화. 애로 드라마 <운수 좋은 날> '취집' 성공한 꼬리 아홉 아내에게 제대로 물린 남편. 남편은 코피까지 쏟으며 최선을 다하지만 이기적으로 변해버린 아내는 처가만 챙기며 시댁은 나 몰라라 하기 일쑤다. 남편의 돈을 모두 처가에 쓴 아내는 적반하장으로 화를 내고선, 남편을 경찰에 신고까지 하는데. 고심 끝에 이혼 이야기를 꺼내지만 남편에게 돌아온 건 아내의 말도 안 되는 각서 요구. 남편은 어떻게 해야 할까?",,,4,01:00,050100,,,,,,,애로부부,,"유창섭,정은하,김정우,권창범",,"최화정,홍진경,이용진,양재진,안선영",2020,KOR,KOR,,,,,,기타,20210329,월,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIAL12OBSGL1500001,,MIAL12OCSGL1500001,11,,,,,,,,,,,,,,0,,,,,,,Y,160672~161272~170051~196812,유창섭~정은하~김정우~권창범,,,,,120789~127801~119354~145395~137184,최화정~홍진경~이용진~양재진~안선영,,,,
10031612880001,1003161288,60020562390000,00524,00524,210007741,당신의 일상을 밝히는가 67회,기타 케이블 > 연예오락,당신의 일상을 밝히는가 67회,,,,,당신의 일상을 밝히는가 67회,당신의 일상을 밝히는가 67회,1,,67,,대한민국 대표 황금 몸매! 이제는 골프 여신! 일루션 시구의 주인공은? 만능 스포테이너 신수지! 수지 쌤이 알려주는 5분 지방 순삭 꿀팁! 한영을 100% 만족시킨 이번 주 니돈내산 미션은? 당신을 환하게 밝혀줄 스프링 찰떡템! 우리를 가볍게 해줄 이번 주 니돈내산 미션!,,대한민국 대표 황금 몸매! 이제는 골프 여신! 일루션 시구의 주인공은? 만능 스포테이너 신수지! 수지 쌤이 알려주는 5분 지방 순삭 꿀팁! 한영을 100% 만족시킨 이번 주 니돈내산 미션은? 당신을 환하게 밝혀줄 스프링 찰떡템! 우리를 가볍게 해줄 이번 주 니돈내산 미션!,,,4,01:00,050100,,,,,,,당신의 일상을 밝히는가,,"이은경,오미라,이주혜",,"박은혜,한영",2020,KOR,KOR,,,,,,기타,20210322,"화,수,목",,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MGTKB00QSGL1500001,,MGTKB00PSGL1500001,11,,,,,,,,,,,,,,0,,,,,,,Y,172215~192014~194359,이은경~오미라~이주혜,,,,,109849~131205,박은혜~한영,,,,
10032036750001,1003203675,60020626580000,52341,52341,210003701,강철부대 2회,기타 케이블 > 연예오락,강철부대 2회,,,,,강철부대 2회,강철부대 2회,1,,2,,,,"대한민국 최강 중의 최강, 단 하나의 특수부대는 어디일까? 드디어 그 명성의 진위가 가려진다! 세계 군사력 6위 대한민국. 최강을 자부하는 특수부대들이 모두 한자리에 모였다. 최정예 부대 예비역들이 한 팀이 되어, 초월적 피지컬과 극한의 멘탈리티로 대결한다. 총 상금 5,000만원을 두고 펼쳐지는 밀리터리 서바이벌, 단 하나의 '강철부대'는 과연 어느 특수부대가 될 것인가!",,,4,01:00,050100,,,,,,,강철부대,,"유창섭,김도형,장시원,이원웅,신재호","강숙경,안석찬,박민경","김성주,김희철,장동민,김동현,츄,최영재",,KOR,KOR,,,,,,기타,20210330,화,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIAL33S9SGL1500001,,MIAL33S8SGL1500001,11,,,,,,,,,,,,,,0,,,,,,,Y,160672~167032~116141~223070~223071,유창섭~김도형~장시원~이원웅~,,,,,102535~106483~115783~113274~189432~212192,김성주~김희철~장동민~김동현~츄~최영재,,,,
10031776150001,1003177615,60020583430000,00524,00524,210007741,밥은 먹고 다니냐?-강호동의 밥심 24회,기타 케이블 > 연예오락,밥은 먹고 다니냐?-강호동의 밥심 24회,,,,,밥은 먹고 다니냐?-강호동의 밥심 24회,밥은 먹고 다니냐?-강호동의 밥심 24회,1,,24,,"오늘의 손님 지연수, 이수진, 유깻잎, 김상혁! 과연 네명의 공통점은? 돌아온 싱글 특집! 강사장을 당황시킨 내일 없는 멘트들. 밥심 돌아온 싱글편",,"오늘의 손님 지연수, 이수진, 유깻잎, 김상혁! 과연 네명의 공통점은? 돌아온 싱글 특집! 강사장을 당황시킨 내일 없는 멘트들. 밥심 돌아온 싱글편",,,4,01:00,050100,,,,,,,밥은 먹고 다니냐?-강호동의 밥심,,배성현,,"강호동,남창희",,KOR,KOR,,,,,,기타,20210329,월,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MGTKC014SGL1500001,,MGTKC013SGL1500001,11,,,,,,,,,,,,,,0,,,,,,,Y,192464,배성현,,,,,114662~127217,강호동~남창희,,,,
10031612920001,1003161292,60020562390000,00524,00524,210007741,당신의 일상을 밝히는가 71회,기타 케이블 > 연예오락,당신의 일상을 밝히는가 71회,,,,,당신의 일상을 밝히는가 71회,당신의 일상을 밝히는가 71회,1,,71,,오늘의 핫 태그하우스. 박은혜의 이사 특집! 주택 같으면서도 호텔 같지만 주방에서 촬영도 가능한! 고민 많은 은혜가 고른 최신트렌드가 적용된 인테리어는 과연?,,오늘의 핫 태그하우스. 박은혜의 이사 특집! 주택 같으면서도 호텔 같지만 주방에서 촬영도 가능한! 고민 많은 은혜가 고른 최신트렌드가 적용된 인테리어는 과연?,,,4,01:00,050100,,,,,,,당신의 일상을 밝히는가,,"이은경,오미라,이주혜",,"박은혜,한영",2020,KOR,KOR,,,,,,기타,20210329,"화,수,목",,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MGTKB00ZSGL1500001,,MGTKB010SGL1500001,11,,,,,,,,,,,,,,0,,,,,,,Y,172215~192014~194359,이은경~오미라~이주혜,,,,,109849~131205,박은혜~한영,,,,
