SERIES_ID,MASTER_SERIES_ID,CP_CD,MCP_CD,CONTRACTID,TITLE,CTGR_NAME,TITLE_DISPLAY_NAME,TITLESHORT,TITLESORTABLE,SUMMARY_MEDIUM,SERS_ENDBRD_YN,SEASON_NO,RATING,GENRE_MAIN,DIRECTOR,WRITER_DISPLAY,ACTORS_DISPLAY,COUNTRY_OF_ORIGIN,CONTENT_LANGUAGE,BROAD_CHANNEL,BROAD_DAY,ATTACH_VIDEO_TYPE,VIDEOSERVICETYPE,VIDEOTYPE,GENRE_DISPLAY,DETAIL_GENRE_DISPLAY,CORNER_WATCH_FLAG
60020280290000,80000000012860,00469,00469,112100000,독한인생 서민갑부,종편 > 채널A > 시사교양,독한인생 서민갑부,독한인생 서민갑부,독한인생 서민갑부,"[본 프로그램은 매주 일요일에 업데이트됩니다.]
매주 2명의 서민에서 자신의 힘으로 큰 부를 쌓은 서민 갑부를 발굴하고, 다큐멘터리와 실화 를 바탕으로 한 재연 드라마로 구성하여 그들의 숨은 인생역정과 노하우를 공개하는 프로그램.",N,1,1,060000,,,,KOR,KOR,채널A,토,본편,VOD,일반,11,1103,N
60020607880000,90000000012554,52922,52922,210006782,A-CHU,스포츠 > e스포츠,A-CHU,A-CHU,A-CHU,매주 놓쳐선 안되는 아프리카TV 추천 핫클립,N,1,4,090100,,,,KOR,KOR,,,본편,VOD,일반,18,1805,N
60020550500000,90000000010249,00313,00313,200002224,반짝이는 프리채널,애니메이션 > 애니메이션,반짝이는 프리채널,반짝이는 프리채널,반짝이는 프리채널,"[해당 시리즈는 매주 수요일에 업데이트 됩니다.]
언제 어디서든 누구나 쉽게 볼 수 있는 전 세계에서 가장 인기 있는 방송 시스템인 '프리☆채널' 노래, 춤, 장기 등 자신이 좋아하는 것을 담은 영상을 만들어 방송하고 팔로워와 좋아요를 모으면 누구든 스타가 될 수 있어요!
각자의 개성을 가진 소녀들의 프리☆채널 도전기, 지금 바로 ON AIR!
(1화를 무료로 시청하실 수 있습니다.)",N,1,1,040700,,,,KOR,KOR,,,본편,VOD,일반,14,1403,N
60020603950000,90000000013480,51123,51123,210000741,티디 율동동요,어린이/유아 > 동화,티디 율동동요,,티디 율동동요,"티디 율동동요! 어깨 으쓱으쓱 흥겹게 율동하며 동요를 함께 불러요.
(1화를 무료로 감상하세요!)",Y,1,1,041601,,,,KOR,KOR,,,본편,VOD,일반,13,1302,N
60020608460000,90000000011932,52482,52482,210004260,에도모아젤,시리즈 > 일드,에도모아젤,에도모아젤,에도모아젤,"[본 시리즈는 매주 수요일에 업데이트 될 예정입니다.]
에도시대에서 타임슬립한 오이란(고급 유녀)과 레이와(현재 일본 연효) 프리터 청년과 시대를 초월한 가슴 절절한(슬픈, 애틋한) 사랑을 그린 러브 코미디.",N,1,4,030700,시오구치 타게시,,"오카타 유이,하야마 쇼노,마에다 고키,요시타니 아야코",JPN,JPN,기타,수,본편,VOD,일반,12,1203,N
60020622190000,90000000013122,50281,00239,200001656,망황기 (상),OPEN > 시리즈 > 무협/중화,망황기 (상),망황기 (상),망황기 (상),타고난 무공의 재능을 가진 기녕은 기씨 부족이 멸족당하자 가족과 주변 사람들을 지키기 위해 강해져야만 했다. 기녕은 흑백학궁에 들어가 공부하면서 가족의 원한 뒤에 더 큰 음모가 있음을 알게 된다. 기녕은 여러 갖은 고난을 겪으며 마침내 진정한 강자로 성장하게 된다.,N,1,4,031100,황조권,,"류카이웨이,왕오우,진역비,장준녕",CHN,CHN,기타,"월,화,수,목,금",본편,VOD,일반,12,1205,N
60020586990000,90000000010245,00043,00043,104190000,골드버그 패밀리 시즌8,시리즈 > 미드/영드,골드버그 패밀리 시즌 8,골드버그 패밀리 시즌8,골드버그 패밀리 시즌8,"[본 시리즈는 매주 화요일에 업데이트 될 예정입니다.]
고함과 사랑으로 가득한 골드버그 가문의 이야기.",N,8,3,030500,에릭 딘 세톤,,"션 지암브론,웬디 맥렌던 커비",USA,ENG,기타,목,본편,VOD,일반,12,1201,N
60020613000000,90000000012148,00043,00043,104190000,콜 유어 마더,시리즈 > 미드/영드,콜 유어 마더,콜 유어 마더,콜 유어 마더,"[본 시리즈는 매주 수요일에 업데이트 될 예정입니다.] 
아들 프레디와 나흘째 연락이 닿지 않자 걱정되는 마음에 바로 LA 달려간 진. 하지만 프레디와 재키가 독립해 잘 사는 모습을 보자 마음 한쪽 큰 섭섭함을 느낀다.",N,1,4,030500,파멜라 프라이맨,,"카이라 세드윅,조이 브래그",USA,ENG,기타,목,본편,VOD,일반,12,1201,N
60020187340000,80000000012845,00470,00470,112110000,엄지의 제왕,종편 > MBN > 연예오락,엄지의 제왕,엄지의 제왕,엄지의 제왕,"[본 프로그램은 매주 수요일에 업데이트 됩니다.]
생활 속 고수, 엄지의 제왕을 찾아라! '노하우의 제왕' 자리를 놓고 벌이는 불꽃 튀는 대결! 다양한 분야에서 자신만의 노하우를 지닌 그들의 숨은 알짜배기 정보가 지금 공개된다!",N,1,1,050100,김달준,,"조충현,소유진",KOR,KOR,MBN,화,,VOD,,11,1102,N
60020617010000,90000000012700,52261,52261,210003461,절세천금완결편,시리즈 > 중드,절세천금 완결편,절세천금 완결편,절세천금완결편,"[올레tv 선독점! 채널방송 종료 후, 당일 월~금요일에 업데이트 됩니다.]
게임 속에 남게 된 임낙경. 종무매와의 달콤한 시간도 잠시, 게임 속의 상황은 녹록치 않게 흘러간다. 기유 왕자로 돌아온 유수문은 금진 정원왕과 손을 잡고 호시탐탐 성경을 노리고, 종무매는 성경을 지키기 위해 고군분투한다.",N,3,4,030600,린허롱,,"궁쥔,정치우홍,팡이룬,위카이닝",CHN,CHN,기타,수,,VOD,,12,1206,N
40000000061611,,00033,00033,101570000,영상앨범 산,지상파 > KBS > 시사교양,영상앨범 산,영상앨범 산,영상앨범 산,쉽게 갈 수 없는 곳이기에 더욱 가고 싶어지는 신성한 곳. 가족의 행복과 평안을 축복하러 오는 길. 그 길에선 두 명의 여인도 그들과 같은 마음이었을까? 아무에게나 드러내지 않는 성스러운 모습이 고개를 내밀고 있었다.,N,1,1,060000,정재학,,최원정,KOR,KOR,KBS2,일,,VOD,,11,1103,N
60020612300000,90000000012062,40143,40143,101541000,너의 목소리가 보여 8,CJ > Mnet,너의 목소리가 보여 8,너의 목소리가 보여 8,너의 목소리가 보여 8,"직업과 나이, 노래 실력을 숨긴 미스터리 싱어 그룹에서 얼굴과 몇 가지 단서만으로 실력자인지 음치인지 가리는 대반전 음악 추리쇼 프로그램",N,1,4,050100,,,"김종국,유세윤,이특",KOR,KOR,Mnet,금,본편,VOD,일반,11,1102,N
60020356560000,80000000014600,00003,00003,115580000,세상에 나쁜 개는 없다,지상파 > EBS > 다큐교양,세상에 나쁜 개는 없다,세상에 나쁜 개는 없다,세상에 나쁜 개는 없다,★새롭게 시작하는 세상에 나쁜 개는 없다 시즌 3★,N,1,1,060700,,,설채현,KOR,KOR,EBS,금,본편,VOD,일반,11,1103,N
60020470570000,81000000013913,52401,52401,210003903,아리키친,CJ > DIATV,아리키친,아리키친,아리키친,아리키친에서 펼쳐지는 여러가지 재미있고 통통 튀는 아이디어 베이킹!,N,1,1,050100,,,아리키친,KOR,KOR,기타,월,본편,VOD,일반,11,1102,N
60020531210000,90000000004270,52401,52401,210003903,꼬불하개파마 : 탐구생활,CJ > DIATV,꼬불하개파마 : 탐구생활,꼬불하개파마 : 탐구생활,꼬불하개파마 : 탐구생활,파마강아지 탐구생활.,N,1,1,050100,,,파마,KOR,KOR,기타,월,본편,VOD,일반,11,1102,N
60020414760000,,00470,00470,112110000,생생 정보마당,종편 > MBN > 시사교양,생생 정보마당,생생 정보마당,생생 정보마당,평일 오전 LIVE 데일리! 시청자에게 다섯 가지 컬러로 생생하게 전달하는 실시간 매거진 프로그램.,N,1,1,060000,최원호,,"김호진,이담",KOR,KOR,MBN,월,본편,VOD,일반,11,1103,N
60020623780000,90000000013106,55403,55403,210009862,우당탕탕 은하안전단,어린이/유아 > 동화,우당탕탕 은하안전단,,우당탕탕 은하안전단,"우주의 안전을 지키는 은하안전단! 그러나, 주인공인 '철수'와 철수네 팀원들은 안전 배지를 하나도 받지 못한 은하 안전단의 꼴찌 팀이었다. 이에 실망한 팀원들이 철수를 떠나려 하자, 다급해진 철수는 이를 만회하고자 우주에서 가장 위험한 '박살 행성'으로 진로를 변경하는데…
(1, 2화를 무료로 감상하세요!)",N,1,1,041610,,,,KOR,KOR,EBS,"목,금",본편,VOD,일반,13,1307,N
40000000094436,90000000011936,00034,00034,101850000,쇼! 음악중심,지상파 > MBC > 연예오락,쇼! 음악중심,음중,쇼! 음악중심,"토요일 오후를 책임지는 음악의 힘! 대한민국 음악의 중심~ 기존의 음악 프로그램과 차별화된 신선하고 다양한 무대를 통해 시청자와 함께 듣고, 보고, 느낄 수 있는 최고의 음악을 선사한다.",N,1,4,050100,최행호,,"찬희,현진,김민주",KOR,KOR,MBC,토,,VOD,,11,1102,N
60020587670000,90000000010232,50356,50356,200002088,작은 소년들(영어),어린이/유아 > 동화,작은 소년들(영어),,작은 소년들(영어),"리틀 맨은 '작은 아씨들'의 후속작으로, 마치가의 둘째 딸인 조와 남편 바우어 교수가 시작한 작은 학교를 배경으로 펼쳐지는 이야기입니다. 각기 다른 배경과 성격을 가진 소년들이 함께 배우고 성장하는 감동적인 이야기를 많이 기대해 주세요.
(1,2화를 무료로 감상하세요!)",N,1,1,041600,,,,KOR,KOR,,,본편,VOD,일반,13,1301,N
60020622500000,90000000013303,50175,50175,200001066,봉귀사시가,시리즈 > 중드,봉귀사시가,봉귀사시가,봉귀사시가,"[본 시리즈는 업데이트 완료되었습니다.]
사랑스럽고 자유로운 영혼을 소유한 문소금이 황제 욱왕을 만나 겪게 되는 역경 속에서 서로를 지키며 나라와 백성을 위해 분투하는 사랑이야기를 그린 드라마.",Y,1,3,031100,손개개,,"허아정,진정가,장혁",CHN,CHN,기타,월,본편,VOD,일반,12,1205,N
60020605280000,90000000012265,50007,50007,200000927,모백수,시리즈 > 중드,모백수,모백수,모백수,"[본 시리즈는 매주 화~토요일에 업데이트 될 예정입니다.]
생명을 연장해주는 치유의 꽃 적화주를 차지한 용정풍의 딸 용획이 가문의 원수인 능허각 소각주인 나람악을 만나게 되면서 사랑을 이루기 위해 두 집안을 감화시키는 이야기.",N,1,4,030900,"런하이야오,린젠롱,리우전밍",,"런쟈룬,장후이원,리이통",CHN,CHN,기타,월,본편,VOD,일반,12,1204,N
60020606470000,90000000011592,00274,00274,200002409,5등분의 신부 ∬,애니메이션 > 애니메이션,5등분의 신부 ∬,5등분의 신부 ∬,5등분의 신부 ∬,"[해당 시리즈는 매주 화요일에 업데이트 됩니다.]
낙제 직전에다 공부를 싫어하는 미소녀 다섯 쌍둥이를 아르바이트 가정교사로서 졸업 전까지 가르치게 된 후타로. 이번에야말로 다섯 쌍둥이의 낙제점을 회피하기 위해 가정교사 업무에 매진하려고 하자마자 트러블이 속출한다.
(1화를 무료로 시청하실 수 있습니다.)",N,1,4,041500,,,,KOR,KOR,,,본편,VOD,일반,14,1404,N
60020606480000,90000000011594,00274,00274,200002409,유루캠프 2,애니메이션 > 애니메이션,유루캠프 2,유루캠프 2,유루캠프 2,"[해당 시리즈는 매주 화요일에 업데이트 됩니다.]
이것도 어느 겨울날의 이야기. 야마나시에 사는 여고생 시마 린은 애차를 타고 바로 하마나코로 향한다. 섣달그믐에 시작하는 오랜만의 솔로 캠핑. 야마나시에서 출발해서 시즈오카의 이와타로. 새해를 이와타에서 맞이하고 오늘은 3일째. 꽤 긴 거리를 운전했지만 왠지 즐겁다. 그즈음 들른 해변에서 문득 린은 생각한다.
(1화를 무료로 시청하실 수 있습니다.)",N,1,3,041500,,,,KOR,KOR,,,본편,VOD,일반,14,1404,N
60020581420000,90000000009719,50427,50427,200002526,킹스레이드 ~의지를 잇는 자들~,애니메이션 > 애니메이션,킹스레이드 ~의지를 잇는 자들~,킹스레이드 ~의지를 잇는 자들~,킹스레이드 ~의지를 잇는 자들~,"[해당 시리즈는 매주 화요일에 업데이트 됩니다.]
운명이 이끄는 싸움의 여정으로 카일 왕이 마왕 앙그문드를 쓰러뜨린 지 100년. 수습 기사 카셀은 평화로운 시대에 살고 있었다. 그러나 마족이 근처에 나타났다는 소식과 함께 카셀의 운명이 움직이기 시작한다. 대현자에게 이끌려 믿음직스러운 동료를 얻은 카셀은 모험을 떠난다. 봉인된 성검을 찾아서… 
(1화를 무료로 시청하실 수 있습니다.)",N,1,5,040100,,,,KOR,KOR,,,본편,VOD,일반,14,1401,N
60020606610000,90000000011756,00274,00274,200002409,회복술사의 재시작,애니메이션 > 애니메이션,회복술사의 재시작,회복술사의 재시작,회복술사의 재시작,"[해당 시리즈는 매주 화요일에 업데이트 됩니다.]
'치유'의 용사로서 각성해서 다른 용사들과 세계를 구하기 위해 모험을 떠난 소년 케얄. 하지만 전투능력이 없는 회복술사에게는 용사들에게 능력을 착취당하고 학대받는 나날이 기다리고 있었다. 자유과 존엄을 빼앗기고 자아조차도 잃어가던 케얄은 어느 날, 제정신을 되찾고 '힐'의 진실을 깨닫는다.
(1화를 무료로 시청하실 수 있습니다.)",N,1,5,041000,,,,KOR,KOR,,,본편,VOD,일반,14,1402,N
40000000104204,40000000104204,00003,00003,115580000,나눔 0700,지상파 > EBS > 다큐교양,나눔 0700,나눔 0700,나눔 0700,"힘든 가운데도 꿈을 잃지 않고 살아가는 사람들, 어려움 때문에 꿈을 잃어버린 사람들. 그 사람들의 꿈을 지키고, 나눔을 통해 우리 사회의 꿈을 키워주는 프로그램.",N,1,1,030400,홍승후,,,KOR,KOR,EBS,토,,VOD,본편,11,1103,N
60020378160000,81000000002947,00461,00461,112080000,뉴스룸-팩트체크,종편 > JTBC > 시사교양,뉴스룸-팩트체크,뉴스룸-팩트체크,뉴스룸-팩트체크,"뉴스룸의 간판코너 팩트체크를 통해 정치와 경제, 사회, 문화 등의 다양한 이슈를 한눈에 살펴본다.",N,1,1,060000,,,최재원,KOR,KOR,JTBC,"월,화,수,목",본편,VOD,일반,11,1103,N
60020623270000,90000000013375,00498,00498,200001617,유비,시리즈 > 중드,유비,유비,유비,"[올레tv 선독점! 채널방송 종료 후, 당일 월~목요일에 업데이트 됩니다.]
여러 해 전 강호에서 난이 일어나자, 일대의 협객인 리후이가 비적의 명을 받들어 사십팔조가 되었다. 이후 리휘가 사망하면서 강호 명문가들도 줄줄이 몰락했다.",N,1,4,030900,오금원,,"조려영,이보",CHN,CHN,기타,"월,화,수,목",본편,VOD,일반,12,1204,N
60020370840000,81000000001611,00033,00033,101570000,노래가 좋아,지상파 > KBS > 연예오락,노래가 좋아,노래가 좋아,노래가 좋아,객석평가단 100명의 선택으로 승자가 가려지는 일반인 노래 대결 프로그램,N,1,1,050100,김진환,,"장윤정,김선근",KOR,KOR,KBS2,토,본편,VOD,일반,11,1102,N
60020606190000,90000000011483,00003,00003,115580000,우리집 유치원 시즌 4,지상파 > EBS > 유아,우리집 유치원 시즌 4,,우리집 유치원 시즌 4,"★EBS 키즈 월정액 신규 가입 시 1개월 무료!★ [업데이트 : 매주 화~금요일] <우리집 음악회>, <우리집 탐정소>, <우리집 식탁>, <우리집 놀이터> 등을 통해 어린이들의 기본적인 놀 권리를 보장하고 즐거운 놀이 경험을 지원하는 프로그램입니다. 이제 유치원과 어린이집에 가지 못해도 걱정하지 마세요. 세상에서 제일 안전한 '우리집 유치원'에서 놀고, 알아가고, 추억을 만들어요!",N,1,1,031600,,,,KOR,KOR,EBS,"월,화,수,목",본편,VOD,일반,13,1307,N
60020608470000,90000000012131,52482,52482,210004260,연애 드라마 같은 사랑을 하고 싶어 시즌2,시리즈 > 일드,연애 드라마 같은 사랑을 하고 싶어 시즌 2,연애 드라마 같은 사랑을 하고 싶어 시즌 2,연애 드라마 같은 사랑을 하고 싶어 시즌2,"[본 시리즈는 매주 수요일에 업데이트 될 예정입니다.]
8명의 젊은 배우들이 연애 드라마를 촬영하면서 실제 사랑을 하는, ""어른들의 연애"" 리얼리티 쇼.",N,1,4,030500,후지타 신이치,,"카논,쿠마키 리쿠토,사토 미케라,사부리 마유나",JPN,JPN,기타,수,본편,VOD,일반,12,1203,N
60020613280000,90000000012141,52341,52341,210003701,와일드 와일드 퀴즈,기타 케이블 > 연예오락,와일드 와일드 퀴즈,와일드 와일드 퀴즈,와일드 와일드 퀴즈,"언택트 시대에 새로운 '야생 예능'이 등장했다! 고립속에서 펼쳐지는 생존 퀴즈 버라이어티! 맞히면 먹고, 못 맞히면 굶는다. 답답한 도시를 벗어나 신선한 공기와 야생을 자유를 찾아 떠난 와일드 뻐꾸기 산장! 이곳 산장에서는 뻐꾸기가 울면 퀴즈가 시작된다. 야생에서 펼쳐지는 본격 세대공감 퀴즈쇼!",N,1,4,050100,"유창섭,김종무,민사연,김진아","유진영,권지연,김미애","이수근,박세리,양세찬,이진호,이혜성",KOR,KOR,기타,화,본편,VOD,일반,11,1102,N
60020625470000,90000000013116,40143,40143,101541000,ENHYPEN and HI S2,CJ > Mnet,ENHYPEN and HI S2,ENHYPEN and HI S2,ENHYPEN and HI S2,성공적인 데뷔 이후 ENHYEPN의 한층 성숙해진 마음가짐과 서로를 더욱 아끼고 배려하는 멤버들의 모습을 담은 프로그램,N,1,3,050100,,,ENHYPEN,KOR,KOR,Mnet,수,본편,VOD,일반,11,1102,N
60020600240000,90000000010970,52401,52401,210003903,"늘, 다정하게",CJ > DIATV,"늘, 다정하게","늘, 다정하게","늘, 다정하게","늘, 다정하게 만나요! 누구에게나 다정하게 다가가고 싶은 따뜻하고 감성적인 일상! 다정한 하루 일상이 공개됩니다.",N,1,4,050100,,,다정,KOR,KOR,기타,월,본편,VOD,일반,11,1102,N
60020615110000,90000000012400,53861,53861,210006840,WayVision 2,오리지널 > 예능,WayVision 2,WayVision 2,WayVision 2,"""하얀 설원 위 뜨거운 승부! <WayVision2> 열정 MAX!! 추위를 잊은 일곱 멤버들의 예측불허 동계스포츠!
WayV 7인의 반전 매력 대방출! 채널 고정~! <WayVision2>""",N,1,1,150000,,,,KOR,KOR,,,본편,VOD,일반,21,2101,N
60020475770000,81000000014582,00469,00469,112100000,행복한 아침,종편 > 채널A > 시사교양,행복한 아침,행복한 아침,행복한 아침,"매일 아침, 신선하고 다양한 정보를 발 빠르게 전하며 시청자들과 공감하는 '본격 생활 정보 프로그램'.",N,1,1,032000,이은정,이수현,"이재용,장예인",KOR,KOR,채널A,"월,화,수,목,금",본편,VOD,일반,11,1103,N
60020560020000,90000000007825,00442,00442,112090000,스타다큐 마이웨이,종편 > TV조선 > 시사교양,스타다큐 마이웨이,스타다큐 마이웨이,스타다큐 마이웨이,각 분야에서 최고라 인정받는 사람들. 다른 사람들에게 귀감이 되는 멘토들. 그리고 자신만의 가치를 지키며 살아가는 독특한 인생까지! 대한민국을 대표하는 사람들의 인생을 진솔하고 담백하게 전달하는 신개념 인물 다큐 프로그램,N,1,4,060000,"서혜승,정영화",,,KOR,KOR,TV조선,월,본편,VOD,일반,11,1103,N
60020566550000,90000000008622,00461,00461,112080000,부부의 발견 배우자,종편 > JTBC > 시사교양,부부의 발견 배우자,부부의 발견 배우자,부부의 발견 배우자,대한민국 연예인 부부의 민낯과 현주소! 배우자와 백년해로하기 위해 건강 배.우.자! 프로젝트. 당신의 배우자에 대해 얼마나 알고 계십니까?,N,1,4,060000,,,"주영훈,이윤미",KOR,KOR,JTBC,화,본편,VOD,일반,11,1103,N
60020620980000,90000000012862,52341,52341,210003701,가시리잇고,기타 케이블 > 연예오락,가시리잇고,가시리잇고,가시리잇고,"우륵, 왕산악과 함께 3대 음악 천재로 알려진, 과거에서 온 27세 천재 뮤지션 '박연'과 22세 버스킹 소녀 '민유정', 과거의 악사이자 현재의 인기 아이돌 24세 '이원', 과거 신녀이자 현재 엔터테인먼트 실장 23세 '도영' 등을 중심으로 20대 눈부신 청춘들의 사랑과 꿈을 담은 판타지 뮤직 로맨스",N,1,4,030500,,,"강찬희,박정연,이승협,지안,이정서,이동용,이정연,신윤정",KOR,KOR,기타,월,본편,VOD,일반,11,1101,N
60020522640000,90000000012613,00033,00033,101570000,다큐 인사이트,지상파 > KBS > 시사교양,다큐 인사이트,다큐 인사이트,다큐 인사이트,정통 다큐의 맥을 유지하며 소재와 형식을 뛰어넘은 다큐멘터리의 즐거운 뒤집기 프로그램. 상상을 뛰어넘는 기발한 착상으로 삶의 소중함과 가치를 담는다.,N,1,1,060000,,,,KOR,KOR,KBS1,목,본편,VOD,일반,11,1103,N
60020616610000,90000000012541,00033,00033,101570000,수미산장,지상파 > KBS > 시사교양,수미산장,수미산장,수미산장,"타인의 시선, 숨 막히는 스케줄을 벗어나 누구보다 나를 잘 아는 찐 팬과 함께 단 하루 휴식을 취할 수 있다면? 어렸을 적 동화책에서 본 깊은 산 속 '수미산장' 으로 여러분을 초대합니다.",N,1,4,050100,"박현진,김원정","박혜영,오정,김민정,류원주,최민지,이","김수미,박명수,전진,하니,정은지",KOR,KOR,KBS2,목,본편,VOD,일반,11,1102,N
60020620940000,90000000013144,50427,50427,200002526,삼시보TV 시보의 열다섯개 마법진,애니메이션 > 애니메이션,삼시보TV 시보의 열다섯개 마법진,삼시보TV 시보의 열다섯개 마법진,삼시보TV 시보의 열다섯개 마법진,"[해당 시리즈는 업데이트 완료되었습니다.]
그림그리는 크리에이터 <삼시보> 직접 그린 애니메이션과 개성 넘치는 그림 세상으로 함께 가요!
(1화 무료, 시리즈 구매 시 50% 할인)",Y,1,3,040700,,,,KOR,KOR,,,본편,VOD,일반,14,1403,N
60020413710000,81000000007518,00498,00498,200001617,반요경성 1,시리즈 > 중드,반요경성 1,반요경성 1,반요경성 1,"[본 시리즈는 업데이트 완료되었습니다.]
청나라 말, 연합군이 북경으로 쳐들어온다. 섭여풍은 아내 응접과 두 딸을 데리고 추살을 피한다. 도중에 응접은 여풍에게 두딸을 부탁하고 홀로 적과 맞선다. 응접의 뒤에서 갑자기 날개가 생긴다. 사실 응접은 명나라 말 청나라 초기 인간계로 떨어진 외계 요괴 였던 것!",Y,1,4,030300,"류진명,임해요",,"이일동,함청자,장철한",CHN,CHN,기타,월,본편,VOD,일반,12,1206,N
60020609590000,90000000012686,52261,52261,210003461,종결혼개시연애,시리즈 > 중드,종결혼개시연애,종결혼개시연애,종결혼개시연애,"[본 시리즈는 매주 화~토요일에 업데이트 될 예정입니다.]
남자 친구도 없이 일에만 매달려 사는 서른살 루팡닝. 루밍 그룹 대표로서 능력을 인정받고 싶다. 새 브랜드 론칭 조건으로 회장은 결혼해서 아이를 낳으라 한다. 남편 후보를 물색하던 중 외과 의사 링루이와 계약 결혼을 추진한다.",N,1,4,030600,쉬츠,,"저우위퉁,궁쥔,진쩌,우만스",CHN,CHN,기타,"월,금",,VOD,,12,1206,N
